CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-03-27,44,Good,Ozone,13-223-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-03-28,44,Good,NO2,13-089-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-03-29,33,Good,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-03-30,44,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-03-31,105,Unhealthy for Sensitive Groups,SO2,13-121-0053,11
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-01,53,Moderate,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-02,101,Unhealthy for Sensitive Groups,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-03,97,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-04,47,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-05,39,Good,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-06,64,Moderate,Ozone,13-085-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-07,44,Good,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-08,39,Good,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-09,42,Good,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-10,71,Moderate,Ozone,13-223-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-11,54,Moderate,Ozone,13-085-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-12,39,Good,Ozone,13-085-0001,13
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-13,33,Good,Ozone,13-085-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-14,33,Good,Ozone,13-223-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-15,50,Good,Ozone,13-223-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-16,108,Unhealthy for Sensitive Groups,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-17,143,Unhealthy for Sensitive Groups,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-18,90,Moderate,Ozone,13-085-0001,13
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-19,48,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-20,43,Good,SO2,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-21,69,Moderate,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-22,61,Moderate,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-23,58,Moderate,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-24,87,Moderate,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-25,54,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-26,48,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-27,37,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-28,36,Good,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-29,40,Good,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-04-30,85,Moderate,SO2,13-121-0053,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-01,77,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-02,108,Unhealthy for Sensitive Groups,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-03,174,Unhealthy,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-04,66,Moderate,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-05,51,Moderate,SO2,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-06,67,Moderate,SO2,13-121-0053,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-07,90,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-08,80,Moderate,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-09,43,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-10,43,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-11,37,Good,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-12,34,Good,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-13,67,Moderate,SO2,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-14,120,Unhealthy for Sensitive Groups,SO2,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-15,190,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-16,43,Good,SO2,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-17,72,Moderate,SO2,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-18,105,Unhealthy for Sensitive Groups,Ozone,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-19,40,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-20,29,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-21,36,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-22,36,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-23,41,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-24,39,Good,Ozone,13-085-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-25,31,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-26,36,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-27,21,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-28,37,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-29,102,Unhealthy for Sensitive Groups,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-30,129,Unhealthy for Sensitive Groups,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-05-31,156,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-01,67,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-02,122,Unhealthy for Sensitive Groups,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-03,156,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-04,156,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-05,122,Unhealthy for Sensitive Groups,Ozone,13-223-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-06,93,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-07,87,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-08,129,Unhealthy for Sensitive Groups,Ozone,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-09,136,Unhealthy for Sensitive Groups,Ozone,13-097-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-10,166,Unhealthy,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-11,129,Unhealthy for Sensitive Groups,Ozone,13-085-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-12,107,Unhealthy for Sensitive Groups,SO2,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-13,117,Unhealthy for Sensitive Groups,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-14,61,Moderate,SO2,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-15,112,Unhealthy for Sensitive Groups,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-16,48,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-17,101,Unhealthy for Sensitive Groups,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-18,102,Unhealthy for Sensitive Groups,SO2,13-121-0053,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-19,47,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-20,51,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-21,105,Unhealthy for Sensitive Groups,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-22,61,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-23,157,Unhealthy,SO2,13-121-0048,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-24,44,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-25,44,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-26,44,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-27,38,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-28,36,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-29,115,Unhealthy for Sensitive Groups,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-06-30,154,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-01,205,Very Unhealthy,Ozone,13-089-0002,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-02,187,Unhealthy,Ozone,13-089-0002,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-03,100,Moderate,SO2,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-04,48,Good,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-05,74,Moderate,Ozone,13-247-0001,11
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-06,147,Unhealthy for Sensitive Groups,Ozone,13-089-0002,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-07,64,Moderate,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-08,35,Good,NO2,13-121-0048,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-09,112,Unhealthy for Sensitive Groups,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-10,182,Unhealthy,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-11,90,Moderate,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-12,118,Unhealthy for Sensitive Groups,SO2,13-121-0048,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-13,159,Unhealthy,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-14,133,Unhealthy for Sensitive Groups,Ozone,13-247-0001,7
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-15,105,Unhealthy for Sensitive Groups,Ozone,13-223-0002,7
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-16,43,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-17,35,Good,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-18,42,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-19,77,Moderate,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-20,129,Unhealthy for Sensitive Groups,Ozone,13-089-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-21,129,Unhealthy for Sensitive Groups,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-22,192,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-23,185,Unhealthy,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-24,143,Unhealthy for Sensitive Groups,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-25,122,Unhealthy for Sensitive Groups,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-26,71,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-27,122,Unhealthy for Sensitive Groups,Ozone,13-089-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-28,58,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-29,69,Moderate,NO2,13-121-0048,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-30,93,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-07-31,74,Moderate,Ozone,13-097-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-01,37,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-02,80,Moderate,Ozone,13-089-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-03,179,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-04,147,Unhealthy for Sensitive Groups,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-05,156,Unhealthy,Ozone,13-089-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-06,147,Unhealthy for Sensitive Groups,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-07,159,Unhealthy,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-08,87,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-09,51,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-10,67,Moderate,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-11,44,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-12,43,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-13,49,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-14,52,Moderate,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-15,126,Unhealthy for Sensitive Groups,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-16,182,Unhealthy,Ozone,13-097-0002,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-17,161,Unhealthy,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-18,74,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-19,147,Unhealthy for Sensitive Groups,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-20,81,Moderate,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-21,166,Unhealthy,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-22,115,Unhealthy for Sensitive Groups,Ozone,13-223-0002,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-23,122,Unhealthy for Sensitive Groups,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-24,71,Moderate,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-25,28,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-26,31,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-27,44,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-28,93,Moderate,Ozone,13-097-0002,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-29,36,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-30,35,Good,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-08-31,44,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-01,136,Unhealthy for Sensitive Groups,Ozone,13-089-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-02,41,Good,Ozone,13-085-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-03,49,Good,Ozone,13-223-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-04,105,Unhealthy for Sensitive Groups,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-05,100,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-06,104,Unhealthy for Sensitive Groups,SO2,13-015-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-07,154,Unhealthy,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-08,51,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-09,126,Unhealthy for Sensitive Groups,Ozone,13-223-0002,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-10,169,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-11,166,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-12,105,Unhealthy for Sensitive Groups,Ozone,13-247-0001,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-13,154,Unhealthy,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-14,154,Unhealthy,Ozone,13-089-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-15,161,Unhealthy,Ozone,13-089-0002,11
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-16,190,Unhealthy,Ozone,13-089-0002,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-17,133,Unhealthy for Sensitive Groups,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-18,90,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-19,42,Good,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-20,38,Good,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-21,80,Moderate,Ozone,13-223-0002,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-22,84,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-23,86,Moderate,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-24,97,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-25,39,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-26,61,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-27,54,Moderate,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-28,74,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-29,67,Moderate,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-09-30,77,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-01,51,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-02,38,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-03,52,Moderate,SO2,13-121-0048,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-04,43,Good,Ozone,13-223-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-05,34,Good,Ozone,13-223-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-06,35,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-07,54,Moderate,SO2,13-015-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-08,46,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-09,61,Moderate,Ozone,13-223-0002,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-10,66,Moderate,SO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-11,87,Moderate,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-12,55,Moderate,SO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-13,63,Moderate,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-14,71,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-15,90,Moderate,SO2,13-121-0048,13
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-16,76,Moderate,SO2,13-015-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-17,140,Unhealthy for Sensitive Groups,SO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-18,128,Unhealthy for Sensitive Groups,SO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-19,97,Moderate,Ozone,13-085-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-20,64,Moderate,Ozone,13-223-0002,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-21,39,Good,Ozone,13-085-0001,13
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-22,42,Good,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-23,42,Good,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-24,38,Good,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-25,41,Good,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-26,41,Good,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-27,47,Good,NO2,13-121-0048,13
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-28,66,Moderate,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-29,46,Good,Ozone,13-247-0001,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-30,63,Moderate,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-10-31,119,Unhealthy for Sensitive Groups,SO2,13-121-0055,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-01,55,Moderate,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-02,125,Unhealthy for Sensitive Groups,SO2,13-121-0048,11
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-03,135,Unhealthy for Sensitive Groups,SO2,13-121-0048,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-04,71,Moderate,SO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-05,61,Moderate,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-06,125,Unhealthy for Sensitive Groups,SO2,13-015-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-07,116,Unhealthy for Sensitive Groups,SO2,13-121-0055,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-08,41,Good,PM10,13-089-2001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-09,32,Good,NO2,13-089-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-10,64,Moderate,SO2,13-121-0055,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-11,82,Moderate,SO2,13-121-0055,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-12,105,Unhealthy for Sensitive Groups,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-13,118,Unhealthy for Sensitive Groups,SO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-14,106,Unhealthy for Sensitive Groups,SO2,13-121-0048,13
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-15,73,Moderate,NO2,13-121-0048,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-16,88,Moderate,NO2,13-121-0048,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-17,51,Moderate,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-18,32,Good,Ozone,13-247-0001,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-19,29,Good,NO2,13-089-0002,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-20,35,Good,Ozone,13-247-0001,12
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-21,43,Good,CO,13-121-0054,9
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-22,53,Moderate,CO,13-121-0054,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-23,58,Moderate,CO,13-121-0054,10
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-24,54,Moderate,SO2,13-121-0048,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-25,130,Unhealthy for Sensitive Groups,SO2,13-121-0048,8
"Atlanta-Sandy Springs-Roswell, GA",12060,1991-11-26,103,Unhealthy for Sensitive Groups,SO2,13-015-0002,13
