CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
"Atlanta-Sandy Springs-Roswell, GA",12060,2011-11-10,34,Good,Ozone,13-231-9991,12
"Atlanta-Sandy Springs-Roswell, GA",12060,2011-11-27,35,Good,Ozone,13-231-9991,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2011-11-28,28,Good,Ozone,13-231-9991,13
"Atlanta-Sandy Springs-Roswell, GA",12060,2011-12-07,19,Good,Ozone,13-231-9991,12
"Austin-Round Rock, TX",12420,2011-01-01,32,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-02,31,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-05,39,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-06,37,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-07,36,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-01-08,35,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-09,31,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-01-12,25,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-16,24,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-19,32,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-21,27,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-01-22,38,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-24,30,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-25,37,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-26,37,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-27,44,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-01-28,44,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-01-30,31,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-01,31,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-02-02,35,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-02-03,34,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-04,39,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-05,42,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-06,44,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-07,31,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-08,42,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-02-09,36,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-10,38,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-11,33,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-02-12,45,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-13,51,Moderate,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-14,36,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-02-15,36,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-16,35,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-02-24,43,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-02-25,30,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-03-01,44,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-03-02,90,Moderate,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-03,61,Moderate,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-03-05,41,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-06,47,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-07,47,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-09,42,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-10,49,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-03-11,77,Moderate,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-12,48,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-14,41,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-15,46,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-19,36,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-21,39,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-03-23,49,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-03-24,45,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-03-30,42,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-04-01,67,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-04-04,46,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-04-05,58,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-04-06,58,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-04-11,74,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-04-12,93,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-04-13,115,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-04-15,77,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-04-16,90,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-04-17,80,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-04-27,93,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-04-28,74,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-04-29,90,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-02,34,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-03,58,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-05-04,84,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-05,93,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-06,100,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-13,50,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-14,61,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-15,74,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-05-16,100,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-17,108,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-05-18,44,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-05-25,74,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-05-26,97,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-06-01,43,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-06-02,47,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2011-06-03,67,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-06-04,40,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-06-05,71,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-06-06,105,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-06-07,101,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-06-09,44,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-06-10,40,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-06-11,38,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-06-13,45,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-06-14,58,Moderate,Ozone,48-209-0614,4
"Austin-Round Rock, TX",12420,2011-06-15,45,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-06-21,43,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-06-22,67,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-06-23,54,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-06-24,38,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-06-25,36,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-06-28,39,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-06-29,42,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-06-30,38,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-07-06,80,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-07-07,64,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-07-09,36,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-07-12,31,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-07-13,33,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-07-18,54,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-07-19,44,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-07-24,34,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-07-25,41,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-07-27,42,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-07-28,38,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-07-29,37,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-07-30,34,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-01,46,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2011-08-02,61,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-03,48,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-04,44,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-05,39,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-06,37,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-07,31,Good,Ozone,48-209-0614,4
"Austin-Round Rock, TX",12420,2011-08-08,38,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-12,34,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-13,36,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2011-08-14,36,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-15,39,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-16,34,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-19,61,Moderate,Ozone,48-209-0614,4
"Austin-Round Rock, TX",12420,2011-08-20,67,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-21,38,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-22,39,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-23,44,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-24,49,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-08-25,71,Moderate,Ozone,48-209-0614,4
"Austin-Round Rock, TX",12420,2011-08-26,87,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-08-27,129,Unhealthy for Sensitive Groups,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-28,143,Unhealthy for Sensitive Groups,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-29,122,Unhealthy for Sensitive Groups,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-30,84,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-08-31,64,Moderate,Ozone,48-209-0614,4
"Austin-Round Rock, TX",12420,2011-09-02,51,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-03,87,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-04,100,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-05,47,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-09-06,84,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-09-07,151,Unhealthy,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-08,93,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-09,108,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-10,100,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-11,119,Unhealthy for Sensitive Groups,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-12,115,Unhealthy for Sensitive Groups,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-09-13,90,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-14,80,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-15,77,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-09-18,43,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-09-19,87,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-20,129,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-21,74,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-09-22,93,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-23,71,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-24,108,Unhealthy for Sensitive Groups,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-09-25,77,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-26,54,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-27,49,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-28,54,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-09-29,45,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-09-30,74,Moderate,Ozone,48-209-0614,4
"Austin-Round Rock, TX",12420,2011-10-01,80,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-02,100,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-03,122,Unhealthy for Sensitive Groups,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-04,74,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-05,46,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-06,43,Good,Ozone,48-209-0614,4
"Austin-Round Rock, TX",12420,2011-10-07,34,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-10-08,33,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-10-09,31,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-10-10,32,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-10-11,49,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-10-12,40,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-10-13,45,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-10-14,80,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-15,93,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-10-16,80,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-10-17,54,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-18,40,Good,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2011-10-19,43,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-10-20,58,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-21,54,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-22,46,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-23,43,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-24,54,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2011-10-25,50,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-26,46,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-28,36,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-10-29,45,Good,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-10-30,51,Moderate,Ozone,48-209-0614,4
"Austin-Round Rock, TX",12420,2011-10-31,61,Moderate,Ozone,48-209-0614,3
"Austin-Round Rock, TX",12420,2011-11-01,61,Moderate,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-11-03,35,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-11-04,35,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-11-05,44,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-11-06,33,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-11-07,32,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-11-08,38,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-11-09,35,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-11-10,36,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-11-11,41,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-11-12,40,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-11-13,40,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-11-16,37,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-11-17,31,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-11-18,35,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-11-22,19,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-11-23,33,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-11-25,40,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-11-26,29,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-11-27,34,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-04,17,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-05,24,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2011-12-06,20,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-07,29,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-14,20,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-15,28,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-12-16,24,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-17,29,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-12-19,29,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-20,24,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-22,29,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-12-25,22,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-26,31,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-12-27,32,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-28,36,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2011-12-29,33,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2011-12-30,33,Good,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2011-12-31,47,Good,Ozone,48-453-0014,2
"Dallas-Fort Worth-Arlington, TX",19100,2011-01-01,33,Good,Ozone,48-439-1006,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-01-03,40,Good,Ozone,48-367-0081,23
"Dallas-Fort Worth-Arlington, TX",19100,2011-01-08,34,Good,Ozone,48-397-0001,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-01-09,27,Good,Ozone,48-439-3011,23
"Dallas-Fort Worth-Arlington, TX",19100,2011-01-20,31,Good,Ozone,48-397-0001,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-01-22,40,Good,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-01,35,Good,Ozone,48-367-0081,19
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-02,42,Good,Ozone,48-367-0081,22
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-03,39,Good,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-08,42,Good,Ozone,48-367-0081,23
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-09,41,Good,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-12,47,Good,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-13,51,Moderate,Ozone,48-397-0001,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-15,43,Good,Ozone,48-439-2003,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-16,38,Good,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-02-24,44,Good,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-01,54,Moderate,Ozone,48-367-0081,21
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-02,87,Moderate,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-03,112,Unhealthy for Sensitive Groups,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-09,47,Good,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-11,84,Moderate,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-14,44,Good,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-15,43,Good,Ozone,48-397-0001,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-18,50,Good,Ozone,48-439-2003,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-19,43,Good,Ozone,48-439-2003,21
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-21,43,Good,Ozone,48-439-2003,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-23,67,Moderate,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-03-24,87,Moderate,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-01,84,Moderate,Ozone,48-439-2003,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-02,71,Moderate,Ozone,48-121-0034,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-05,61,Moderate,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-06,74,Moderate,Ozone,48-439-2003,21
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-11,49,Good,Ozone,48-367-0081,19
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-12,90,Moderate,Ozone,48-367-0081,21
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-13,119,Unhealthy for Sensitive Groups,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-16,84,Moderate,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-17,112,Unhealthy for Sensitive Groups,Ozone,48-231-1006,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-27,46,Good,Ozone,48-367-0081,22
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-28,71,Moderate,Ozone,48-439-2003,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-04-29,119,Unhealthy for Sensitive Groups,Ozone,48-397-0001,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-02,40,Good,Ozone,48-367-0081,19
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-03,58,Moderate,Ozone,48-367-0081,23
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-04,84,Moderate,Ozone,48-367-0081,19
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-05,101,Unhealthy for Sensitive Groups,Ozone,48-121-1032,19
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-06,93,Moderate,Ozone,48-439-2003,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-12,45,Good,Ozone,48-367-0081,21
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-13,45,Good,Ozone,48-439-3011,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-14,42,Good,Ozone,48-439-2003,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-15,41,Good,Ozone,48-439-3011,23
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-16,45,Good,Ozone,48-439-2003,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-17,112,Unhealthy for Sensitive Groups,Ozone,48-367-0081,20
"Dallas-Fort Worth-Arlington, TX",19100,2011-05-25,84,Moderate,Ozone,48-439-3011,20
